Author_ID,Author_Name
-7098781762662704811,L.; Vira
5936576706782051789,J.; Prank
7894742186919079902,M.; Hamilton
2485552984021325336,D.S.; Matsui
2043718802095408052,H.; Miller
-8341352598169122368,R.L.; Lu
5765386238565888557,P.L.; Akyuz
-8931380063980520438,E.; Meidan
-8948757005219688281,D.; Hess
-5496057096461985706,P.; Lihavainen
-6941206821789783216,H.; Wiedinmyer
4834468527050267600,C.; Hand
4210985147698494947,J.; Alaimo
3581295208354826025,M.G.; Alves
-6796696026596208603,C.; Alastuey
123409961085627038,A.; Artaxo
-6891398293693184784,P.; Barreto
-8975512993933419311,A.; Barraza
3803180375675204663,F.; Becagli
6968837015763160404,S.; Calzolai
-6573076893332462227,G.; Chellam
7548913353385521193,Y.; Chuang
2154601850070797305,P.; Cohen
8109350846869728705,D.D.; Colombi
-2624144427967050461,C.; Diapouli
-3049752996807666795,E.; Dongarrà
-7774782310157164615,G.; Eleftheriadis
3325766208249472973,K.; Engelbrecht
196982305991544602,J.; Galy-Lacaux
-7287623663753190520,C.; Gaston
-3363068186607636179,C.; Gómez
-7068102154339331425,D.; Gonzalez-Ramos
-3367961130125781063,Y.; Harrison
390789218811587729,R.M.; Heyes
5185717180488065500,C.; Herut
6667283233593796783,B.; Hopke
2542472353382243933,P.; Hueglin
-6338460259492532853,C.; Kanakidou
6690588821450193009,M.; Kertész
2338865502738559642,Z.; Klimont
215172276602683088,Z.; Kyllönen
-4348369910911542146,K.; Lambert
5072647917172818100,F.; Liu
2653796849434102148,X.; Losno
5473671948095541509,R.; Lucarelli
7299577858166806265,F.; Maenhaut
-503925863023852700,W.; Marticorena
5860151328699035261,B.; Martin
7332202279132673029,R.V.; Mihalopoulos
-2291304473421798668,N.; Morera-Gómez
8068939553177557786,Y.; Paytan
-7054321680882957439,A.; Prospero
-7875869829840001235,J.; Rodríguez
-5564044413875144333,S.; Smichowski
-6268860482879706826,P.; Varrica
1564711943751913974,D.; Walsh
6043526031105496844,B.; Weagle
7681508085905528768,C.L.; Zhao
-7632046596165785422,X.
7573972015156253878,C.; Sánchez-De-La-Campa
-7343099948739590413,A.; Cipoli
7657796537088116129,L.; Higawa
-6719680314905745911,G.; Leitão
3127724266541521957,A.; da Silva
9054362118502991536,A.V.; Feliciano
-3183370506190643432,M.S.
8333539680023745219,Filipe
3671413862474511280,J.N.; Tâvora
-1177577985618559154,L.M.N.; Faria
-4880979273397774592,S.M.M.; Navarro
-1783781616845139882,A.; Assuncao
8149123303846865855,P.A.A.
1678953134251867730,Dornelas
1191021585025833563,M.; Antão
2326655559181560600,L.H.; Bates
1332396837602528705,A.E.; Brambilla
4227144716280610303,V.; Chase
-4924564857792578390,J.M.; Chow
-4382621969964617511,C.F.Y.; Fontrodona-Eslava
-3489872714730352227,A.; Magurran
5319705656121740211,A.E.; Martins
-3649890322162670652,I.S.; Moyes
4282633580777825902,F.; Sagouis
2633801462544640788,A.; Adu-Acheampong
8626736298303399303,S.; Acquah-Lamptey
1980401958125623897,D.; Adam
3937378554169214791,D.; Ajani
-3000859624844908125,P.A.; Albaina
8552165523988345429,A.; Almaraz
-1564759811415181998,P.; An
-3176996682476188881,J.; Anderson
-2407905693499920975,R.S.; Anderson
-8402206500646094625,M.J.R.; Antunes
2360116569116323564,A.Z.; Arismendi
-6497922028241405800,I.; Armbrecht
6234213040358807354,L.; Aros-Mardones
-963485622642952578,P.; Sreejith
-6689589724912021795,S.K.; Narayanan
-7287896355222161302,N.; Badihi
-70928174663366291,G.; Bailey
703620816553414459,J.J.; Baird
6513343294738107903,A.H.; Baird
6202599808208112725,M.E.; Balakrishnan
-5941001280564095843,S.V.; Barao-Nobrega
-6042546673345250684,J.A.L.; Barash
-7135479613376370454,A.; Barbosa
8403069444377388963,M.; Barlow
6042741257658144008,J.; Bässler
3964126427240819401,C.; Beaumont
-6747347127715871699,M.; Beenaerts
-4330747397293043135,N.; Begot
-753699127946040674,T.O.; Beiroz
-1844215980132803494,W.; Beldade
-6586186417261827236,R.; Bell
5911036045178589501,D.M.; Bellgrove
-5337998603944857242,A.; Belmaker
-6880303661248058191,J.; Benedetti-Cecchi
5405993782872148537,L.; Benkwitt
4484051665274622098,C.E.; Berkum
7908830585423343002,P.M.-V.; Bestelmeyer
-6386258854178900772,B.T.; Betts
7033608892689532850,M.G.; Billah
6713269352398190059,M.K.; Bjorkman
2989365664117225985,A.D.; Błażewicz
-3595937646957435695,M.; Bloch
8798054270585160636,C.P.; Blowes
-1199910713993528737,S.A.; Bode
6604101716611112512,A.; Bogoni
1745631096806523034,J.A.; Bolger
-1440212558889679880,T.; Bonebrake
523272125435059193,T.C.; Bonsdorff
-1237568105546825775,E.; Bottarin
7294813465683039453,R.; Brokensha
2033612962265167031,L.N.; Brooker
1758705628106932049,R.W.; Brooks
-8792261112356133522,A.J.; Bruelheide
-692071060574867817,H.; Bueno
-4216309629245602234,T.A.; Laguionie
1795657701598502599,C.; Campagnoli
-410485021893378632,M.L.; Cant
-8409435626368518172,J.; Caramaschi
-2233633371639842703,E.P.; Caron
-1815768413730900129,A.; Carroll
1638901900183968642,T.; Caruso
-2231845319705261935,T.; Carvajal-Quintero
-6485773067230843702,J.; Castaldelli
2818910720040091279,G.; Castañeda-Moya
6790092718842708795,E.; de Castilho
-1746927828177643615,P.V.; Cechin
5426421107145873129,S.Z.; Chaikin
-2933089264604180254,S.; Chandrashekara
-1742724403983658578,U.M.; Chase
2721702242927638728,T.J.; Chen
-1206952698559795153,C.A.; Cherem
-4955700747926375750,J.J.; Choi
-1113986935471449109,S.-W.; Christensen
-6777705424338507454,E.M.; Christianini
-5708904366052620731,A.V.; Chu
-3115560067903974151,J.W.F.; Coad
5538361054728912982,P.; van Colen
-8067802204789445000,C.; Comte
8663164235594009932,L.; Cooper
-756838244290442182,E.J.; Cornelissen
-7740941714580367743,J.H.C.; Cosson
-3250387820256785495,E.; Cotano
-8376478097313183593,U.; Crèvecoeur
3173889412495034105,L.; Crow
7535093119059839592,S.K.; Cumming
3058112096439060137,G.S.; Daga
547021374825159020,V.S.; Damasceno
5874226190750901115,G.; Daskalova
-7519842543357138541,G.N.; Davies
3156812186652795476,C.H.; Davis
-3397101346060172524,R.A.; Day
-8426768981286155739,F.P.; de la Zerda
-8602757560166875756,S.; Deacon
-4013546662778662906,A.E.; de Castro-Arrazola
-7933755220445705327,I.; Degraer
-6704421218825746937,S.; Deonarinesingh
1213618605149450766,K.; Díaz-Ricaurte
6048617110130852101,J.C.; Dickman
-4384956777793147702,C.R.; Dirilgen
1298269251114043086,T.; Dolan
1231920509514909637,C.J.; Duffy
3188538734444852131,J.E.; Dunn
-125283194882567600,T.E.; Durigan
8623679231207243040,G.; Dwyer
-1680845059061184883,C.; Earl
-3955769931255562639,S.; Edelist
8661620880999160723,D.; Edgar
6240362856934362586,G.J.; Edmondson
-155023335622714929,S.; Elgin
-5947850828530217552,A.K.; Ellingsen
-9204839044064131345,K.E.; Elmendorf
1632985580867619362,S.C.; Eriksen
-1844274601685602780,R.S.; Ernest
-3983688229833361913,S.K.M.; Escribano
-1488668239570669560,R.; Eterovick
-877493473923460918,P.C.; Evans
7467505972047657183,B.S.; Everett
-5858679433751485284,J.D.; Evtimova
7442640896777751695,V.; Exton
-8294863165143928228,D.A.; Fairbairn
-7396068470079984987,A.J.; Fantacini
-2851631228780519274,F.M.; Farah
-1235555288685100873,F.T.; Farneda
1555203135809135348,F.Z.; Favila
8884670865870690370,M.E.; Fernandez-Fournier
-49147875534961034,P.; Fernández-Zapata
3270000952984782632,B.; Ferreira
7204809167415630777,D.F.; Ferronato
-5868632847796891388,C.; Du Feu
-1152898458623235765,C.R.; Fidelis
-5441102518733419592,A.; Fifield
-5609463088655999417,D.A.; Filho
8812409289710692283,V.P.; Filho
-2831142595442956208,W.M.; Fitt
-1394058343158240326,R.N.L.; Flechtmann
1606610329494672000,C.A.H.; Fraser
-2992967313413783308,W.R.; Fraser
-8953286820540439642,D.L.; Freixas
-3808215558515301202,L.; Fryxell
6878719682618855546,J.; Fundakowski
-5479324326371208593,G.J.; Gabara
-2391515103437455437,S.S.; Gallois
7018477099840394681,E.; Criado
-3396830871720234485,M.G.; García-Berthou
6190346270578851122,E.; Garrabou
-5421181133920485623,J.; Gates
8956677886883053817,A.R.; Cazzolla Gatti
8830084471768059582,R.C.; Gavioli
8966890917329371662,A.; Gavriel
-3780977158340162767,T.; Gendreau-Berthiaume
6059953039233079831,B.; Giam
4684760075140809572,X.; Gjerdrum
1659918830030314836,C.; Glemnitz
423772793869299760,M.; Godbold
776000252636062497,J.A.; Gómez-Gras
3408222392241411267,D.; Gonçalves
7871612181075214468,R.B.; Goold
7179054684538317744,A.; Gordon
-5547422004327875079,R.R.; Goren
-552571008967400506,M.; Goulart
7915373650674849939,F.V.B.; Gould
6437035785953263150,W.A.; Grabowski
932929899671626705,M.M.; Graham
-6210877336958868723,N.A.J.; Graipel
-5259104602096546178,M.E.; Grange
5023693850928163368,L.J.; Greenville
-6644639884321144717,A.C.; Grossman
6781687791550120676,G.D.; Guinder
5740768466495410455,V.A.; Haase
6763849682706290909,P.; Haskins
3922318387510642510,G.N.; Havstad
3699107585749703606,K.; Hermanutz
3052978493886313872,L.; Hickford
5431539573795528831,M.J.H.; Hidalgo
-4417114018395727339,P.; Higuchi
-3493541158163270326,P.; Hoey
-2802909398062162677,A.S.; Van Hoey
-6996768964574834222,G.; Hofgaard
-3141263656334229307,A.; Holeck
-5765555153379402046,K.T.; Hollister
-7002950061167621358,R.D.; Holmes
9090227043886182918,R.T.; Hoogenboom
6240990942536017180,M.O.; Hortal
4271185902733929873,J.; Horton
-6754321717878614190,T.; Hsieh
1123877101542451934,C.-H.; Huffard
-8660984909343549743,C.L.; Huikkonen
3598096983266409855,I.-M.; Hurlbert
8434499727351284887,A.H.; Hynes
143287018300268303,J.; Irz
3793678574781079518,P.; Macedo Ivanauskas
7710333190551740317,N.; Iwayama
-7767090675662544892,A.; James
-1507367564375746004,D.K.; Jandt
3262390094771744641,U.; Jażdżewska
-5348130326806576676,A.M.; Jocqué
-4891281102399696112,M.; Johnston
-7226651356847873877,S.T.; Jones
-8371111215329436314,S.E.I.; Jones
8706756917370327933,F.A.M.; Jones
3080725562568164310,J.A.; Juceviča
5821958668736989574,E.; Kagainis
-7590552284704241764,U.; Kagami
4392851805731741595,M.; Kang
-5422473862649971010,J.; Ke
-7501035075257359678,X.; Keeley
-6113790701243295390,E.C.; Kinnear
1219641987822321293,R.; Klanderud
471985818600266201,K.; Klinck
-8835547737060544730,U.; van Klink
-1659136677654467953,R.; Klotz
-7038771082269899300,S.; Knockaert
-684883493299640205,C.; Knutsen
-1030375044813546308,H.; Koivula
1340428203798609162,M.; Kortz
5605924550919575124,A.; Kriegel
-169342473880442933,P.; Kuo
-4143690876053517343,C.-Y.; Kushner
4241367551177484708,D.J.; Kyerematen
6462742573513693953,R.; Lagarde
8357362452585188461,R.; Lancaster
7662989177285048240,L.T.; Landau
1051369040903691704,O.F.; van Landuyt
-645694424196765838,W.; Larson
-8954330595004529297,E.R.; Lazarus
-8238883365066614085,M.; Lee
5563842959365606842,C.M.; Lefcheck
4127281674508110250,J.S.; Lembrechts
-3163145038789996538,J.J.; Ferreira de Lima
6723850772326154302,R.A.; Lima
-5016822964825281695,R.G.; Lima
547274618468742832,N.G.S.; Linares
-885560623804988186,C.; Lindstrom
3491246796108615058,S.C.; Lloret
-8074406850647822914,F.; Lloyd
9172073472263584118,J.D.; Lobato
2298755822754250977,C.M.C.; Lodge
-4673776959517079694,D.M.; Long
7025874152545588587,P.R.; López-Abbate
-863358826723769711,C.; López-Baucells
-5125137133492737829,A.; Louzada
-3470253869575024308,J.; Louzao
-6206490274408114632,M.; Lugliè
-1993707917561145399,A.; Luiz
3517073980812607311,M.R.; MacDonald
6553589247618804684,S.E.; Madin
517056688417355021,J.S.; Magalhães
8480532228653452327,A.L.B.; Mahabir
-8492713794839521700,R.; Maphisa
2168543643173510402,D.; Martin
-4064787417584232467,T.E.; Martins
450771099551975219,M.; Martone
826892041244842596,P.T.; Matesanz
-5200651508729205509,S.; Matsuzaki
-1815302566233120556,S.-I.S.; Matthews
4586305473041203573,T.J.; Matthews
-3045025682420718198,I.M.; Maxwell
3087110168361453279,C.J.; McFarland
-1598238997109825427,K.P.; McGill
-1709303632549978068,B.J.; Mcknight
5762575294050421739,D.M.; McWilliam
-49495916852695616,M.J.; Meador
-6039313496716635202,J.; Meesenburg
3199323957073295195,H.; Meier
7863274619409862992,K.; Melecis
2161139300619237863,V.; Meserve
8416007399797434989,P.L.; Meyer
5884208273314374935,C.F.J.; Michelsen
-6693911997892239217,A.; Miiller
3905885629895804271,N.O.R.; Milardi
1016174741082809779,M.; Milchakova
4559044745345671574,R.J.; Millett
-3569284503083982137,J.; Moens
3693394289789669756,T.; Montag
-3045604508173086812,L.F.A.; Moore
-5468746878667941930,J.; Müller
-3330849854531250381,J.; Murali
64226943940708896,A.; Murray
8893723173614057304,S.A.; Myers-Smith
-4296697904422501349,I.H.; Myster
-5558875613888119204,R.W.; Nakamura
-6116769638383386894,M.; Nayar
6633957002760505833,S.; Neat
7806625162754088322,F.; Nelson
7131981704351433915,J.A.; Nelson
-847462739538074434,M.P.; Nikolov
-418673819106751583,B.P.; Nouioua
-9098767893277433755,R.; Nsor
-1070342158143360721,C.A.; O'Connor
4663807996052289864,M.; Obodai
1551739629855133977,E.A.; Offland
5020046610454929775,A.M.; Ogaya
1262576853907966428,R.; Ogura
3388240841760865383,H.; Okey
-4114440918673238276,T.A.; Olden
-247179934446519953,J.D.; Santos
-8851449505378401563,L.G.R.; Oliver
-4328964424524303011,J.C.; Olsen
-6330584507334109038,E.M.; Onipchenko
-2168576511116985810,V.G.; Oro
-2551416647409920556,D.; Ozoliņš
37239188686462277,D.; Pabis
2929150223597013318,K.; Padedda
1609063840677374162,B.M.; Palacio
5128991363792594787,F.X.; Paquette
-7416323024726427258,A.; Pardede
4064968564303038487,S.T.; Paterson
-1677688775164347498,D.M.; Pausina
-4258831180167408681,S.; Pélissier
6678476556248934935,R.; Pennings
3291691767930944326,S.C.; Penuelas
-7464893493614670675,F.W.; Peroni
2245170944850483826,N.; Picó
4535435813111013969,S.; Pilotto
8410880623927851636,F.; Pinheiro
7881037355873867915,H.T.; Pizarro
-794212708402407679,O.; Pizzolotto
-8466921585941243206,R.; Pomati
5361443363500816217,F.; Pompeu
-1199751872419356754,P.S.; Ponton
-6789997435768873113,D.; Post
3127776378199777703,E.; Poulet
-2398876720045526726,N.; Pöyry
2238751681046371218,J.; Presley
8207728884357196778,S.J.; Prins
-8856201229448729702,H.H.T.; Provoost
-2634067682875198523,P.; Prudic
-388866659148571864,K.L.; Punjayil
3335039570929361481,V.; Pyšek
4622781252402410056,P.; Querner
-7107989585108294912,P.; Quimbayo
2773327602913457077,J.P.; Ramnarine
9034359065221262711,I.W.; Reed
-6207843078727359164,D.C.; Reich
4430111712551740487,P.B.; Remillard
-3033239843717941645,S.M.; Richards
-7561722703521861401,C.; Richardson
8791505193361112352,A.J.; van Rijn
-3904151309972236588,I.; Rivera-Monroy
5495691266791513871,V.H.; Rixen
3171156322736292173,C.; Robinson
-1332442408280605607,K.P.; Rocha
6813521529800698625,R.R.; Rodrigues
-8825072922601602715,C.; de Roos
5155546189882066115,B.; de Cerqueira Rossa-Feres
-7854165342848090082,D.D.C.; Rosselli
3512849075471870675,L.; Rothlisberg
-5910018058574998595,P.C.; Rubio Zuazo
4869070273107435297,A.; Rudstam
-4975185339344551528,L.G.; Ruz
851736575842559699,C.S.; Rybicki
9161993341554787795,N.B.; van Ryckegem
3787112212620288159,G.; Rypel
4021581339842622370,A.L.; Sadler
-5701865463510545597,J.P.; Saito
367128097365376000,V.S.; Sal
6102578639707704155,S.; Salomão
-2976071500014678543,R.P.; Sanders
-312027686188286517,N.J.; Santos
-2655856536774094097,F.A.M.; Santos
2283353410593873474,T.G.; Sarker
26141069309688563,S.K.; Scanga
576995987912247041,S.E.; Schaub
2240690712973062448,M.; Schmidt
1004078567340563046,I.K.; Schooley
-8304818194464092761,R.L.; Schultz
7838304985914312394,A.; Scotti
-4261683282807342847,A.; Serpell-Stevens
-7506375542664667089,A.; Serrano
5963893647905426614,F.C.; Shadwick
-5679436617509008774,E.H.; Shaft
-6816527312544294991,M.; Sherry
-7684669108049210815,T.W.; Shimabukuro
5153246653839329856,E.M.; Siciński
-1096278126905978549,J.; Sievers
838853789607794197,C.; Da Silva
-8524159350781014334,F.R.; da Silva
3368935541840500925,A.C.; Silveira
6714248732403142265,J.M.; Siqueira
7537833451945880695,T.; Sivadasan
-8814400953374736855,A.K.; Sivan
-187597329356756392,P.T.P.; Skuja
4743986886480902229,A.; Slaughter
-3661469117036691567,A.L.; Slingsby
6923015474246698274,J.A.; Smith
645382716311317242,J.R.; Soares
3501455348515993845,B.E.; Solan
5115630867302720581,M.; de Souza
1534856579272485083,F.M.; Souza
2294398733492714482,G.B.G.; Sprague
-5351292970683391599,J.L.; Stachow
-8397873885446510774,U.; Stadt
7116651650365517018,J.J.; Stallings
-4003614816394417269,C.D.; Stanchev
-9041470986330320888,R.H.; Stanley
7322476357874318795,E.H.; Starzomski
-1278838507366080170,B.M.; Sterza
-5438194757274308301,J.M.; Stevens
-4997134089667540266,M.; Stiles
-7819563362907574366,F.G.; Stoll
-559210532022818112,S.; Stuart-Smith
-3350417560212853533,R.D.; Suárez
9001504139642641947,Y.R.; Super
8899984541626802773,L.; Supp
4820915168138627163,S.R.; Sutela
-2429660625875794969,T.; Suthers
4813876114403731680,I.M.; Suuronen
939533240061907179,A.; Swadling
6412021237286127934,K.M.; Szydlowski
-89204942236116479,D.K.; Taki
3654772105408106543,H.; Taylor
8843994834429910137,S.J.S.; Tedesco
8402303657959028835,P.A.; Teichert
-6288126913961021433,N.; Terui
7030406941852089418,A.; Thiede
8722385365247309945,G.P.; Thimonier
9072269362547996977,O.; Thompson
-3102786633103356122,P.A.; Thorn
-1222551419282189110,S.; Tiemann
174622796700490294,J.S.; Toledo
7328586437015875088,L.F.; Tolvanen
8513231076577781379,A.; Toniato
5440226311908602975,M.T.Z.; Torre
5908576827422388529,I.; Tortato
-7790538376143370169,M.A.; Totsu
1277796009631043303,K.; Trant
-3843884636230562011,A.; Twilley
-7928505012067446382,R.R.; Urabe
-459628927085437118,H.; Valade
-1530434460612518842,P.; Valdivia
-1694194787435461250,N.; Vallejo
3582320916334888010,M.I.; Valone
-1251672878425581095,T.J.; Vanaverbeke
3206555174437032048,J.; Vasconcelos
7279525837600143159,T.S.; Vehanen
6556197942479499989,T.; Venturoli
-8046948712138076851,F.; Verheye
-7190318734260478454,H.M.; Vermeulen
-8641665795431805001,H.J.W.; Verstraeten
2733348285749503054,A.; Vianna
-3565091471834441698,R.; Vieira-Alencar
-6314063724579716772,J.P.S.; Vilella
-5464576439445357490,M.; Simões Vitule
21620733456670791,J.R.S.; van Vu
4962110759246261667,L.; Waide
-7733330069343291065,R.B.; Warren
-7680289320298181295,P.S.; Wayman
4419011627307929479,J.P.; Webb
-2856089251900092066,S.L.; Weigel
2472725928863149712,B.; Welti
5130348072672018678,E.A.R.; West
-8889337905395898196,F.; Westermann
5751886294950516239,F.; Whalen
-2665790686384642104,M.A.; White
5789282079340614732,E.P.; Widdicombe
3131720483106440640,C.E.; Williams
1778637970274714188,R.; Williamson
-3661730630701184570,M.; Willig
-5646266760235900044,M.R.; Wipf
9135876170395751115,S.; Woehler
1008378855437547499,E.J.; Woldering
4297648180835742913,A.; Woods
-4763991463778781724,K.D.; Xu
899786191134002253,W.-B.; Yahel
-3934487699592957972,R.; Yang
744168620192315333,Z.; Zawada
-2753294872253215611,K.J.A.; Zornosa-Torres
7445176982012362847,C.; Zvuloni
-9161485109878791880,Rosete
2739805574429412610,H.R.S.; Champagnon
-2658178235303889616,J.; Blanchon
7512958690138217820,T.; Lok
-2465362013523336567,T.; Alves
2156025632253333005,Janssen
-6931920779696343106,M.; Chan
7087392525839484391,C.-K.; Davelaar
-6397213915448554027,J.; Natarajan
-9120017203193149796,I.; Olivares Sánchez
-760957866943037533,H.; Ripperda
-9172077686942777617,J.; Rynge
-4978955069126422896,M.; Wielgus
6243559924642335092,Puche-Larrubia
4567551069858743718,M.Á.; Ladehesa-Pineda
7148932438586799267,L.; Font-Ugalde
-7039113569534817626,P.; Burgos-Vargas
-6695123464569346415,R.; Sampaio-Barros
-2864665948275467745,P.; Maldonado-Cocco
-845383196798388526,J.; Barcelos
8806474064499379534,A.; Gratacós-Masmitja
2776953868364441444,J.; Juanola
-5440946643667796370,X.; Escudero-Contreras
-1575404997176739008,A.; Vázquez-Mellado
-4685872203831057884,J.; de la Rosa
-5259448875805261875,I.A.; Collantes
6043175824645142259,E.; López-Medina
9070009408642719486,K.; Yadav
539314720691173288,M.; Barak
-4545692644457509827,D.; Bansal
-4399587847119238865,S.; Moreira
-7472049074944681428,Kadyrbek
-4257993905056046108,N.; Tuimebayev
3408712525988894751,Z.; Mansurova
-6828607176327352275,P.V.P.
-7148715686741616115,Batista
-2954185726271710040,S.; Couceiro
6024742417896682041,M.; Filipe
-292735775835270674,R.; Rachinhas
6665297998276701612,P.; Isidoro
8464101105998022667,M.; Palma-Moreira
-1796485605737141399,Lipowska
-7796151994598526620,D.; Lipowski
5281642451888100159,A.L.
8968168334731651585,Cerejeiras
-8331515396749052438,P.; Kaehler
2060304320892274112,U.; Legatiuk
6255596893127003743,Farhangi
-7792451050647836777,V.; Martíns
-583073519994626803,M.V.A.; Figueira
6692528336195304570,D.; do Nascimento
-4615662937451500994,C.A.; Hohenegger
-1589819542451267643,J.; Saibro
5919497073346697099,M.B.; Guerra
5361982561070947709,J.V.; Rebouças
5215079636044646065,R.; Silva
500843140917116933,C.G.; da Silva
6582910256830413423,A.L.C.; Dias
6822451296570951458,F.F.; Dino
9119895470048938009,R.; Gomes Coe
6284330803666190139,H.H.G.; Rocha
9219045047537513331,Facão
-5507179454467683374,M.; Malheiro
-6764428319756815474,M.I.
-5471364396709631725,Antunes
-1661018495237600334,M.; Estro
-4283234767170606988,T.; Bhandari
-1026245311693240870,P.; Gandhi
459991453153476807,A.; Kuenning
1339377956629495818,G.; Liu
-7927580634773937819,Y.; Waldspurger
7968474118716935999,C.; Wildani
5794837517432660823,A.; Zadok
-1323212124801336659,Gewirtz-Meydan
-7459493175544467058,A.; Spivak-Lavi
4882394100773810833,Z.; Kraus
-3515501939472836088,M.; Demetrovics
5704791970920383793,R.; Gjoneska
-773059344835150530,C.-T.; Lee
5253233598538370325,G.; Chang
-7741712505412343455,H.; Park
50821875345174428,K.; Ponce
-2602160701114139137,A.; Scanavino
-7886405331456922802,M.D.T.; Schulmeyer
1097320509513140709,J.; Ünsal
-8003292021842815952,Lønborg
4030573543118044711,C.; Fuentes-Santos
6362473622068178219,I.; Carreira
-5614013907009308418,C.; Amaral
7194532318069376987,V.; Arístegui
8706392978259065267,J.; Bhadury
-4051750717771223134,P.; Bif
-6701970678681524739,M.B.; Calleja
8279525844811876516,M.L.; Chen
5710062150134057303,Q.; Cotovicz
3882646356403183131,L.C.; Cozzi
5101689233803818531,S.; Eyre
2373919789431007789,B.D.; García-Martín
-6266745384960711021,E.E.; Giani
6686825523169142725,M.; Gonçalves-Araujo
-1375542767793331097,R.; Gruber
-4931143171825922566,R.; Hansell
3853737848433450318,D.A.; Holding
2643059612524682441,J.M.; Hunter
1408148123902569468,W.; Ibánhez
6536064802407615222,J.S.P.; Ibello
-8600089435705666362,V.; Kowalczuk
5832695055384602145,P.; Maggioni
-661656050353024864,F.; Magni
3711622259043761723,P.; Martin
-5906048701364998883,P.; McCallister
-3395780153612194272,S.L.; Morán
2210582780758936095,X.A.G.; Oakes
7919126624725581406,J.M.; Osterholz
718887301362242687,H.; Rueda-Roa
5956895607270343820,D.; Shan
-809858857510227374,J.; Teira
-2311494095511694479,E.; Ward
4661450780620086307,N.; Yamashita
-1132370122649002173,Y.; Yang
9018404634626913342,L.; Zheng
-2162148568464681058,Q.; Álvarez-Salgado
-3126448346632445846,X.A.
-375337142616886823,Aguirre-Gutiérrez
4321248090747251182,J.; Rifai
7127608215841066175,S.W.; Deng
-234273596789441800,X.; ter Steege
-2434812723846242638,H.; Thomson
2634226494370697017,E.; Corral-Rivas
7921919442172211624,J.J.; Guimarães
-2048119624932635977,A.F.; Müller
1431438913435102470,S.; Klipel
639879656406038018,J.; Fauset
-910475480139611858,S.; Resende
-9199828454518503266,A.F.; Wallin
6211877452213039354,G.; Joly
4608178277272782451,C.A.; Abernethy
2134240710660424600,K.; Adu-Bredu
-6531085953618065185,S.; Alexandre Silva
-1761157775831314816,C.; de Oliveira
807151080150644399,E.A.; Almeida
-2218098045581805663,D.R.A.; Alvarez-Davila
5873757426041489926,E.; Asner
-229611897763519882,G.P.; Baker
-3137778631222506555,T.R.; Benchimol
-4418008848886367076,M.; Bentley
7879970610880474998,L.P.; Berenguer
-5971329638928487674,E.; Blanc
-8115637483514263409,L.; Bonal
5444563924142533541,D.; Bordin
-8608145137387965324,K.; de Lima
7938965484030841116,R.; Both
-8591244203260366020,S.; Cabezas Duarte
8610037991989350563,J.; Cardoso
-520975594139977336,D.; Lima
-4805159915072864511,H.C.; Cavalheiro
-2563680441513729910,L.; Cernusak
-6907337853194891519,L.A.; Dos Santos Prestes
-8096494753766888665,N.C.C.; da Silva Zanzini
3703164585854537788,A.C.; da Silva
-7037773926271264813,R.J.; Dos Santos Alves da Silva
-5484708869736846123,R.; de Andrade Iguatemy
-7744846903355035529,M.; de Sousa Oliveira
-5933069199709231887,T.C.; Dechant
7807627012216139609,B.; Derroire
2270947878580526473,K.G.; Rodrigues
8050998315888587729,D.J.; Espírito-Santo
-5114241464627664171,L.F.; Domingues
1657410828267005566,T.F.; Ferreira
-1532005076077873055,J.; Simon
-8331313635536903127,M.F.; Girardin
2734799453679198134,C.A.J.; Herault
5155936173657600893,B.; Jeffery
-4961635494848137442,K.J.; Kalpuzha Ashtamoorthy
6541416101330520089,S.; Kavidapadinjattathil Sivadasan
-1295676627343703897,A.; Klitgaard
7097273223257329764,B.; Laurance
5034347821944497648,W.F.; Dan
-7963028480422048841,M.L.; Magnusson
567709543554939351,W.E.; Campos-Filho
2243092334622783815,E.M.; Manoel Dos Santos
-8859538495371086586,R.; Manzatto
-7307474871437270204,A.G.; Silveira
-8975783774874040595,M.; Marimon-Júnior
-3445795572473032023,B.H.; Martin
6623457055271273887,R.E.; Vieira
7963538382635046288,D.L.M.; Metzker
2449110772321404767,T.; Milliken
1915749371859464304,W.; Moonlight
-1329988815655968965,P.; Moraes de Seixas
-6896183565458170241,M.M.; Morandi
7043928188988123443,P.S.; Muscarella
-1561190073553547837,R.; Nava-Miranda
-3648829142957116444,M.G.; Nyirambangutse
-3602045890086368050,J.O.; Oliveras Menor
8932180888292904601,I.; Francisco Pena Rodrigues
-8831739081248306237,P.J.; Pereira de Oliveira
3621405996161061363,C.; Pereira Zanzini
-7935470085866130348,L.; Peres
-5841747785121834542,C.A.; Punjayil
3457426800670781977,V.; Quesada
1390378009523246133,C.A.; Réjou-Méchain
5405387546080976905,M.; Riutta
-1968537711755262387,T.; Rivas-Torres
-8750883754036367561,G.; Rosa
567041144550924247,C.; Salinas Revilla
-767183862547178886,N.; Bergamin
-5567596409387337543,R.S.; Marimon
-6764786903382616956,B.S.; Shenkin
-7643670453886020397,A.; Silva Rodrigues
-7818505123050059148,P.M.; Figueiredo
71711500661416148,A.E.S.; Garcia
3133691879374652571,Q.S.; Spósito
3280924095937780565,T.; Storck-Tonon
-2822708070690824375,D.; Sullivan
-7018265447433588215,M.J.P.; Svátek
7848261595560846212,M.; Vieira Santiago
